observation_id,evidence_label,corpus_seed,setting_family,fusion_method,reference_accuracy,observed_accuracy,ordinary_fusion_harmful,ordinary_fusion_safe,gauge_sync_sufficient,branch_lift_beneficial,projective_rank_expansion_required,abstention_recommended,ordinary_prediction_disagreement,estimated_period,estimated_index,candidate_capacity,controlled_structural_residual,capacity_divisible_by_index,controlled_projective_indicator,fusion_parameter_multiplier,mean_heldout_pairwise_residual,mean_inverse_consistency_residual,global_synchronization_residual,mean_parameter_distance,max_loop_holonomy_norm,loop_commutator_norm,mean_loop_spectral_radius,mean_loop_absolute_phase,centrality_residual,torsion_confidence,cocycle_residual,coboundary_residual,bootstrap_stability,natural_connection_trivial_indicator
D0395,controlled_on_real_features,2,period2_index4,random_branch_control,0.6940000057220459,0.4120000004768371,1,0,0,1,0,1,0.6303749978542328,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0396,controlled_on_real_features,2,period2_index4,wrong_cocycle_control,0.6940000057220459,0.2840000092983246,1,0,0,1,0,1,0.5871250033378601,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0397,controlled_on_real_features,2,period2_index4,wrong_projective_representation,0.6940000057220459,0.5149999856948853,1,0,0,1,0,1,0.6444999873638153,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0398,controlled_on_real_features,2,period2_index4,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0399,controlled_on_real_features,2,period2_index4,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0400,controlled_on_real_features,2,period3_index3,ordinary_same_capacity,0.6940000057220459,0.6710000038146973,1,0,0,0,1,1,0.3362500071525574,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0401,controlled_on_real_features,2,period3_index3,coherent_projective_lift,0.6940000057220459,0.6710000038146973,1,0,0,0,1,1,0.3362500071525574,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0402,controlled_on_real_features,2,period3_index3,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,0,1,0,0.25174999237060547,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0403,controlled_on_real_features,2,period3_index3,random_branch_control,0.6940000057220459,0.5540000200271606,1,0,0,0,1,1,0.11100000143051147,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0404,controlled_on_real_features,2,period3_index3,wrong_cocycle_control,0.6940000057220459,0.6159999966621399,1,0,0,0,1,1,0.22374999523162842,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0405,controlled_on_real_features,2,period3_index3,wrong_projective_representation,0.6940000057220459,0.671999990940094,1,0,0,0,1,1,0.2252500057220459,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0406,controlled_on_real_features,2,period3_index3,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,0,1,0,0.25174999237060547,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0407,controlled_on_real_features,2,period3_index3,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,0,1,0,0.25174999237060547,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0408,controlled_on_real_features,2,period3_index3,ordinary_same_capacity,0.6940000057220459,0.3799999952316284,1,0,0,1,1,1,0.5755000114440918,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0409,controlled_on_real_features,2,period3_index3,coherent_projective_lift,0.6940000057220459,0.6399999856948853,1,0,0,1,1,1,0.47737497091293335,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0410,controlled_on_real_features,2,period3_index3,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0411,controlled_on_real_features,2,period3_index3,random_branch_control,0.6940000057220459,0.2549999952316284,1,0,0,1,1,1,0.5366249978542328,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0412,controlled_on_real_features,2,period3_index3,wrong_cocycle_control,0.6940000057220459,0.1659999936819076,1,0,0,1,1,1,0.4398750066757202,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0413,controlled_on_real_features,2,period3_index3,wrong_projective_representation,0.6940000057220459,0.5920000076293945,1,0,0,1,1,1,0.5851249992847443,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0414,controlled_on_real_features,2,period3_index3,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0415,controlled_on_real_features,2,period3_index3,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0416,controlled_on_real_features,2,period3_index3,ordinary_same_capacity,0.6940000057220459,0.3589999973773956,1,0,0,1,0,1,0.6077499985694885,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0417,controlled_on_real_features,2,period3_index3,coherent_projective_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0418,controlled_on_real_features,2,period3_index3,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0419,controlled_on_real_features,2,period3_index3,random_branch_control,0.6940000057220459,0.449999988079071,1,0,0,1,0,1,0.621874988079071,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0420,controlled_on_real_features,2,period3_index3,wrong_cocycle_control,0.6940000057220459,0.1070000007748603,1,0,0,1,0,1,0.5534999966621399,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0421,controlled_on_real_features,2,period3_index3,wrong_projective_representation,0.6940000057220459,0.6039999723434448,1,0,0,1,0,1,0.5340000092983246,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0422,controlled_on_real_features,2,period3_index3,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0423,controlled_on_real_features,2,period3_index3,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0424,controlled_on_real_features,2,period3_index3,ordinary_same_capacity,0.6940000057220459,0.4950000047683716,1,0,0,1,1,1,0.6231249868869781,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0425,controlled_on_real_features,2,period3_index3,coherent_projective_lift,0.6940000057220459,0.675000011920929,1,0,0,1,1,1,0.265999972820282,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0426,controlled_on_real_features,2,period3_index3,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0427,controlled_on_real_features,2,period3_index3,random_branch_control,0.6940000057220459,0.2800000011920929,1,0,0,1,1,1,0.6322500109672546,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0428,controlled_on_real_features,2,period3_index3,wrong_cocycle_control,0.6940000057220459,0.2770000100135803,1,0,0,1,1,1,0.5940000116825104,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0429,controlled_on_real_features,2,period3_index3,wrong_projective_representation,0.6940000057220459,0.5550000071525574,1,0,0,1,1,1,0.5743750035762787,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0430,controlled_on_real_features,2,period3_index3,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0431,controlled_on_real_features,2,period3_index3,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0432,controlled_on_real_features,2,period3_index3,ordinary_same_capacity,0.6940000057220459,0.449999988079071,1,0,0,1,0,1,0.6226249933242798,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0433,controlled_on_real_features,2,period3_index3,coherent_projective_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0434,controlled_on_real_features,2,period3_index3,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0435,controlled_on_real_features,2,period3_index3,random_branch_control,0.6940000057220459,0.4289999902248382,1,0,0,1,0,1,0.523624986410141,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0436,controlled_on_real_features,2,period3_index3,wrong_cocycle_control,0.6940000057220459,0.1059999987483024,1,0,0,1,0,1,0.5838750004768372,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0437,controlled_on_real_features,2,period3_index3,wrong_projective_representation,0.6940000057220459,0.6610000133514404,1,0,0,1,0,1,0.5373750030994415,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0438,controlled_on_real_features,2,period3_index3,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0439,controlled_on_real_features,2,period3_index3,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0440,controlled_on_real_features,3,period2_index2,ordinary_same_capacity,0.6850000023841858,0.6779999732971191,0,1,0,0,1,1,0.22587502002716064,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0441,controlled_on_real_features,3,period2_index2,coherent_projective_lift,0.6850000023841858,0.6779999732971191,0,1,0,0,1,0,0.22587502002716064,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0442,controlled_on_real_features,3,period2_index2,parameter_matched_generic_unitary,0.6850000023841858,0.6850000023841858,0,1,0,0,1,0,0.2461249828338623,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0443,controlled_on_real_features,3,period2_index2,random_branch_control,0.6850000023841858,0.1000000014901161,1,0,0,0,1,1,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0444,controlled_on_real_features,3,period2_index2,wrong_cocycle_control,0.6850000023841858,0.1000000014901161,1,0,0,0,1,1,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0445,controlled_on_real_features,3,period2_index2,wrong_projective_representation,0.6850000023841858,0.6779999732971191,0,1,0,0,1,0,0.22587502002716064,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0446,controlled_on_real_features,3,period2_index2,ensemble_upper_bound,0.6850000023841858,0.6850000023841858,0,1,0,0,1,0,0.2461249828338623,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0447,controlled_on_real_features,3,period2_index2,oracle_coherent_lift,0.6850000023841858,0.6850000023841858,0,1,0,0,1,0,0.2461249828338623,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.0,0.0,0.0,0.0,1.0,0.0
