outcome,feature_set,fold_index,feature,logistic_coefficient_standardized
projective_rank_expansion_required,full_holonomy_projective,7,mean_heldout_pairwise_residual,-0.00027842953176227317
projective_rank_expansion_required,full_holonomy_projective,7,mean_inverse_consistency_residual,-0.0006667045566587723
projective_rank_expansion_required,full_holonomy_projective,7,global_synchronization_residual,-9.781893774821443e-05
projective_rank_expansion_required,full_holonomy_projective,7,ordinary_prediction_disagreement,0.05407781597283676
projective_rank_expansion_required,full_holonomy_projective,7,mean_parameter_distance,0.000283865316243104
projective_rank_expansion_required,full_holonomy_projective,7,max_loop_holonomy_norm,0.0005337775832820179
projective_rank_expansion_required,full_holonomy_projective,7,loop_commutator_norm,0.00019125949023575408
projective_rank_expansion_required,full_holonomy_projective,7,mean_loop_spectral_radius,0.0006422840320481806
projective_rank_expansion_required,full_holonomy_projective,7,mean_loop_absolute_phase,4.1403035325047605e-05
projective_rank_expansion_required,full_holonomy_projective,7,centrality_residual,1.24594913977423
projective_rank_expansion_required,full_holonomy_projective,7,torsion_confidence,-1.7085026842137305
projective_rank_expansion_required,full_holonomy_projective,7,cocycle_residual,0.16322219950180655
projective_rank_expansion_required,full_holonomy_projective,7,coboundary_residual,-1.4430753428744374
projective_rank_expansion_required,full_holonomy_projective,7,bootstrap_stability,0.46664089015776306
projective_rank_expansion_required,full_holonomy_projective,7,estimated_period,0.4668345220370169
projective_rank_expansion_required,full_holonomy_projective,7,estimated_index,0.3406745152545574
projective_rank_expansion_required,full_holonomy_projective,7,candidate_capacity,-0.2126779285283165
projective_rank_expansion_required,full_holonomy_projective,7,controlled_structural_residual,1.2459490679342118
projective_rank_expansion_required,full_holonomy_projective,8,mean_heldout_pairwise_residual,8.312730089276904e-05
projective_rank_expansion_required,full_holonomy_projective,8,mean_inverse_consistency_residual,-9.464293772205149e-05
projective_rank_expansion_required,full_holonomy_projective,8,global_synchronization_residual,-0.00013264230667963918
projective_rank_expansion_required,full_holonomy_projective,8,ordinary_prediction_disagreement,-0.011952381829625413
projective_rank_expansion_required,full_holonomy_projective,8,mean_parameter_distance,-0.00013132358201135136
projective_rank_expansion_required,full_holonomy_projective,8,max_loop_holonomy_norm,-9.303938851910464e-05
projective_rank_expansion_required,full_holonomy_projective,8,loop_commutator_norm,2.6878863991115464e-05
projective_rank_expansion_required,full_holonomy_projective,8,mean_loop_spectral_radius,-1.7441923408956427e-05
projective_rank_expansion_required,full_holonomy_projective,8,mean_loop_absolute_phase,3.3755660832608406e-06
projective_rank_expansion_required,full_holonomy_projective,8,centrality_residual,1.1967726070008469
projective_rank_expansion_required,full_holonomy_projective,8,torsion_confidence,-1.783331140227251
projective_rank_expansion_required,full_holonomy_projective,8,cocycle_residual,-0.12836341926521905
projective_rank_expansion_required,full_holonomy_projective,8,coboundary_residual,-1.783331140227251
projective_rank_expansion_required,full_holonomy_projective,8,bootstrap_stability,0.0
projective_rank_expansion_required,full_holonomy_projective,8,estimated_period,0.057423121394021635
projective_rank_expansion_required,full_holonomy_projective,8,estimated_index,0.07772973413403575
projective_rank_expansion_required,full_holonomy_projective,8,candidate_capacity,-0.16932486176270262
projective_rank_expansion_required,full_holonomy_projective,8,controlled_structural_residual,1.1967726070008469
projective_rank_expansion_required,full_holonomy_projective,9,mean_heldout_pairwise_residual,-0.00021943653425749772
projective_rank_expansion_required,full_holonomy_projective,9,mean_inverse_consistency_residual,-6.485635813945188e-05
projective_rank_expansion_required,full_holonomy_projective,9,global_synchronization_residual,0.0008003479631126517
projective_rank_expansion_required,full_holonomy_projective,9,ordinary_prediction_disagreement,0.0745758539880828
projective_rank_expansion_required,full_holonomy_projective,9,mean_parameter_distance,0.0007299353630682031
projective_rank_expansion_required,full_holonomy_projective,9,max_loop_holonomy_norm,0.0004417428260670714
projective_rank_expansion_required,full_holonomy_projective,9,loop_commutator_norm,0.0006823120466509234
projective_rank_expansion_required,full_holonomy_projective,9,mean_loop_spectral_radius,0.0010684493526276165
projective_rank_expansion_required,full_holonomy_projective,9,mean_loop_absolute_phase,-0.0007980367913449588
projective_rank_expansion_required,full_holonomy_projective,9,centrality_residual,1.1973035020669167
projective_rank_expansion_required,full_holonomy_projective,9,torsion_confidence,-1.7591703589518755
projective_rank_expansion_required,full_holonomy_projective,9,cocycle_residual,0.13502290460638258
projective_rank_expansion_required,full_holonomy_projective,9,coboundary_residual,-1.5250235610941538
projective_rank_expansion_required,full_holonomy_projective,9,bootstrap_stability,0.4793505071759148
projective_rank_expansion_required,full_holonomy_projective,9,estimated_period,0.385675037745992
projective_rank_expansion_required,full_holonomy_projective,9,estimated_index,0.4814770954035435
projective_rank_expansion_required,full_holonomy_projective,9,candidate_capacity,-0.22469299451172392
projective_rank_expansion_required,full_holonomy_projective,9,controlled_structural_residual,1.1973034586442106
projective_rank_expansion_required,full_holonomy_projective,10,mean_heldout_pairwise_residual,-0.0003503865861472641
projective_rank_expansion_required,full_holonomy_projective,10,mean_inverse_consistency_residual,-0.00016092191662156051
projective_rank_expansion_required,full_holonomy_projective,10,global_synchronization_residual,0.0006997910580238071
projective_rank_expansion_required,full_holonomy_projective,10,ordinary_prediction_disagreement,0.06333915189131209
projective_rank_expansion_required,full_holonomy_projective,10,mean_parameter_distance,0.0007979001146005507
projective_rank_expansion_required,full_holonomy_projective,10,max_loop_holonomy_norm,0.0005677732646940608
projective_rank_expansion_required,full_holonomy_projective,10,loop_commutator_norm,0.0007724285448799208
projective_rank_expansion_required,full_holonomy_projective,10,mean_loop_spectral_radius,0.00109607174587932
projective_rank_expansion_required,full_holonomy_projective,10,mean_loop_absolute_phase,-0.0006818407072180345
projective_rank_expansion_required,full_holonomy_projective,10,centrality_residual,1.209355470348606
projective_rank_expansion_required,full_holonomy_projective,10,torsion_confidence,-1.791855388083335
projective_rank_expansion_required,full_holonomy_projective,10,cocycle_residual,0.1321771156335436
projective_rank_expansion_required,full_holonomy_projective,10,coboundary_residual,-1.4533175242188319
projective_rank_expansion_required,full_holonomy_projective,10,bootstrap_stability,0.5001432744922106
projective_rank_expansion_required,full_holonomy_projective,10,estimated_period,0.3521783445927
projective_rank_expansion_required,full_holonomy_projective,10,estimated_index,0.3521783445927
projective_rank_expansion_required,full_holonomy_projective,10,candidate_capacity,-0.29622153415749
projective_rank_expansion_required,full_holonomy_projective,10,controlled_structural_residual,1.2093554862303304
projective_rank_expansion_required,full_holonomy_projective,11,mean_heldout_pairwise_residual,-0.00033198049518966553
projective_rank_expansion_required,full_holonomy_projective,11,mean_inverse_consistency_residual,-0.000217267520286512
projective_rank_expansion_required,full_holonomy_projective,11,global_synchronization_residual,0.0005404088117407284
projective_rank_expansion_required,full_holonomy_projective,11,ordinary_prediction_disagreement,0.05328791727681194
projective_rank_expansion_required,full_holonomy_projective,11,mean_parameter_distance,0.0006922255072195313
projective_rank_expansion_required,full_holonomy_projective,11,max_loop_holonomy_norm,0.0005218051607573711
projective_rank_expansion_required,full_holonomy_projective,11,loop_commutator_norm,0.0007387760669419628
projective_rank_expansion_required,full_holonomy_projective,11,mean_loop_spectral_radius,0.0009892945991204043
projective_rank_expansion_required,full_holonomy_projective,11,mean_loop_absolute_phase,-0.0005683909823076686
projective_rank_expansion_required,full_holonomy_projective,11,centrality_residual,1.2459145401425196
projective_rank_expansion_required,full_holonomy_projective,11,torsion_confidence,-1.708557406868599
projective_rank_expansion_required,full_holonomy_projective,11,cocycle_residual,0.1635457295635567
projective_rank_expansion_required,full_holonomy_projective,11,coboundary_residual,-1.4430659746688128
projective_rank_expansion_required,full_holonomy_projective,11,bootstrap_stability,0.46651761158208815
projective_rank_expansion_required,full_holonomy_projective,11,estimated_period,0.46691978677283447
projective_rank_expansion_required,full_holonomy_projective,11,estimated_index,0.34085090419788405
projective_rank_expansion_required,full_holonomy_projective,11,candidate_capacity,-0.21273956009077
projective_rank_expansion_required,full_holonomy_projective,11,controlled_structural_residual,1.245914467694746
projective_rank_expansion_required,full_holonomy_projective,12,mean_heldout_pairwise_residual,0.0021963413648664106
projective_rank_expansion_required,full_holonomy_projective,12,mean_inverse_consistency_residual,0.0012700054112805793
projective_rank_expansion_required,full_holonomy_projective,12,global_synchronization_residual,0.00040412447281116837
projective_rank_expansion_required,full_holonomy_projective,12,ordinary_prediction_disagreement,-0.009332082759191045
projective_rank_expansion_required,full_holonomy_projective,12,mean_parameter_distance,-0.0022473131982373206
projective_rank_expansion_required,full_holonomy_projective,12,max_loop_holonomy_norm,-0.0019103638246466144
projective_rank_expansion_required,full_holonomy_projective,12,loop_commutator_norm,-0.001475508455553787
projective_rank_expansion_required,full_holonomy_projective,12,mean_loop_spectral_radius,-0.0012975118983491732
projective_rank_expansion_required,full_holonomy_projective,12,mean_loop_absolute_phase,-0.0008448837820966018
projective_rank_expansion_required,full_holonomy_projective,12,centrality_residual,1.1968425208939992
projective_rank_expansion_required,full_holonomy_projective,12,torsion_confidence,-1.7832926838272667
projective_rank_expansion_required,full_holonomy_projective,12,cocycle_residual,-0.12846876925471276
projective_rank_expansion_required,full_holonomy_projective,12,coboundary_residual,-1.7832926838272667
projective_rank_expansion_required,full_holonomy_projective,12,bootstrap_stability,0.0
projective_rank_expansion_required,full_holonomy_projective,12,estimated_period,0.05735428207064097
projective_rank_expansion_required,full_holonomy_projective,12,estimated_index,0.07770229870400837
projective_rank_expansion_required,full_holonomy_projective,12,candidate_capacity,-0.16958084460424339
projective_rank_expansion_required,full_holonomy_projective,12,controlled_structural_residual,1.1968425208939992
projective_rank_expansion_required,full_holonomy_projective,13,mean_heldout_pairwise_residual,-0.0002244982147253312
projective_rank_expansion_required,full_holonomy_projective,13,mean_inverse_consistency_residual,-0.00014820087256314316
projective_rank_expansion_required,full_holonomy_projective,13,global_synchronization_residual,0.000710655443082886
projective_rank_expansion_required,full_holonomy_projective,13,ordinary_prediction_disagreement,0.07822937113575103
projective_rank_expansion_required,full_holonomy_projective,13,mean_parameter_distance,0.0007268748153445631
projective_rank_expansion_required,full_holonomy_projective,13,max_loop_holonomy_norm,0.0002932067466268926
projective_rank_expansion_required,full_holonomy_projective,13,loop_commutator_norm,0.0006061012528788726
projective_rank_expansion_required,full_holonomy_projective,13,mean_loop_spectral_radius,0.0010929311113072632
projective_rank_expansion_required,full_holonomy_projective,13,mean_loop_absolute_phase,-0.0007138479853828709
projective_rank_expansion_required,full_holonomy_projective,13,centrality_residual,1.197280595464324
projective_rank_expansion_required,full_holonomy_projective,13,torsion_confidence,-1.758985829332642
projective_rank_expansion_required,full_holonomy_projective,13,cocycle_residual,0.13455475267382774
