setting_id,true_family,n_models,width,block_size,n_blocks,noise_level,seed,observed_cycle_score,observed_centrality_score,observed_scalar_finite_order_candidate,observed_detected_orders,projected_cycle_score,projected_centrality_score,spectral_connection_residual,optimized_connection_residual,optimized_improvement_over_spectral,max_connection_residual,optimized_iterations,optimized_converged,runtime_seconds,raw_calibrated_threshold,effective_threshold,numerical_floor,calibrated_acceptance_flag,strict_policy_decision,balanced_policy_decision,loose_diagnostic_policy_decision,evidence_label,expected_evidence_label,should_accept_global_gauge,false_accept,false_reject,post_projection_cycle_only_warning,diagnostic_only_no_projective_claim
scalar_block_phase_mu2_N6_W8_B4_Z0.03_S14,scalar_block_phase_mu2,6,8,4,2,0.03,14,0.4,0.0,True,"1,2",5.561631890375525e-16,5.296135627423314e-16,0.11111111111111155,0.11111111111111148,6.938893903907228e-17,2.0,1,True,0.0253166250186041,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B4_Z0.03_S14,fake_projection_trap,6,8,4,2,0.03,14,1.4111697373209107,0.9869795037253333,False,"1,2",1.3864333281607587e-15,1.235736183528646e-15,0.7576026595868272,0.7379842481168233,0.01961841147000387,1.3202775569866834,10,False,0.038697500014677644,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N6_W8_B4_Z0.1_S14,exact_global_block_gauge,6,8,4,2,0.1,14,6.953121291119928e-16,6.529170517650323e-16,False,1,6.840319236404033e-16,6.561930032130113e-16,6.773164422442943e-16,5.202446023836363e-16,1.5707183986065795e-16,9.240020512285415e-16,1,True,0.024797875084914267,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B4_Z0.1_S14,noisy_global_block_gauge,6,8,4,2,0.1,14,1.7166346610043426,0.880714424304516,False,2,1.5894673720616482e-15,1.520044685446285e-15,0.8957942288977429,0.8412865439098074,0.054507684987935456,1.5454300245763193,10,False,0.03761116694658995,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W8_B4_Z0.1_S14,edge_corrupted_global_gauge,6,8,4,2,0.1,14,0.3456799356227581,0.1739284184217892,False,"1,2",6.330636627346092e-16,6.257723332655227e-16,0.10962635217900295,0.10962635217900295,0.0,1.7270513810472672,6,True,0.03163870796561241,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B4_Z0.1_S14,noncentral_block_holonomy,6,8,4,2,0.1,14,0.23902095237003093,0.21189454367000068,False,1,1.6557618281366646e-15,1.0174476620937962e-15,0.08371636536548538,0.08371636536548538,0.0,1.0000000000000002,6,True,0.029767250060103834,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B4_Z0.1_S14,scalar_block_phase_mu2,6,8,4,2,0.1,14,0.4,0.0,True,"1,2",5.561631890375525e-16,5.296135627423314e-16,0.11111111111111155,0.11111111111111148,6.938893903907228e-17,2.0,1,True,0.025412916904315352,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B4_Z0.1_S14,fake_projection_trap,6,8,4,2,0.1,14,1.4111697373209107,0.9869795037253333,False,"1,2",1.3864333281607587e-15,1.235736183528646e-15,0.7576026595868272,0.7379842481168233,0.01961841147000387,1.3202775569866834,10,False,0.03886329208035022,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N6_W8_B4_Z0.2_S14,exact_global_block_gauge,6,8,4,2,0.2,14,6.953121291119928e-16,6.529170517650323e-16,False,1,6.840319236404033e-16,6.561930032130113e-16,6.773164422442943e-16,5.202446023836363e-16,1.5707183986065795e-16,9.240020512285415e-16,1,True,0.02489104203414172,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B4_Z0.2_S14,noisy_global_block_gauge,6,8,4,2,0.2,14,1.670553122269044,0.9168159298676801,False,2,1.3919273161582054e-15,1.3496076265332643e-15,0.8648156053996277,0.8245449984134927,0.04027060698613494,1.4530693272576392,10,False,0.03784862509928644,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W8_B4_Z0.2_S14,edge_corrupted_global_gauge,6,8,4,2,0.2,14,0.3456799356227581,0.1739284184217892,False,"1,2",6.330636627346092e-16,6.257723332655227e-16,0.10962635217900295,0.10962635217900295,0.0,1.7270513810472672,6,True,0.03189704194664955,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B4_Z0.2_S14,noncentral_block_holonomy,6,8,4,2,0.2,14,0.23902095237003093,0.21189454367000068,False,1,1.6557618281366646e-15,1.0174476620937962e-15,0.08371636536548538,0.08371636536548538,0.0,1.0000000000000002,6,True,0.030342624988406897,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B4_Z0.2_S14,scalar_block_phase_mu2,6,8,4,2,0.2,14,0.4,0.0,True,"1,2",5.561631890375525e-16,5.296135627423314e-16,0.11111111111111155,0.11111111111111148,6.938893903907228e-17,2.0,1,True,0.026379666989669204,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B4_Z0.2_S14,fake_projection_trap,6,8,4,2,0.2,14,1.4111697373209107,0.9869795037253333,False,"1,2",1.3864333281607587e-15,1.235736183528646e-15,0.7576026595868272,0.7379842481168233,0.01961841147000387,1.3202775569866834,10,False,0.03987366601359099,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N6_W8_B4_Z0.4_S14,exact_global_block_gauge,6,8,4,2,0.4,14,6.953121291119928e-16,6.529170517650323e-16,False,1,6.840319236404033e-16,6.561930032130113e-16,6.773164422442943e-16,5.202446023836363e-16,1.5707183986065795e-16,9.240020512285415e-16,1,True,0.025377999991178513,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B4_Z0.4_S14,noisy_global_block_gauge,6,8,4,2,0.4,14,1.5214223080594689,0.9767096498961572,False,"1,2",1.409765928784503e-15,1.3346850179090866e-15,0.7763810622187898,0.7623134770139343,0.014067585204855515,1.346422140618538,10,False,0.034236792009323835,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W8_B4_Z0.4_S14,edge_corrupted_global_gauge,6,8,4,2,0.4,14,0.3435672890902143,0.17594519524969998,False,"1,2",7.290206535598925e-16,7.048906708999276e-16,0.12094174096526948,0.12094174096526948,0.0,1.7131609549802693,8,True,0.03516749991104007,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B4_Z0.4_S14,noncentral_block_holonomy,6,8,4,2,0.4,14,0.23902095237003093,0.21189454367000068,False,1,1.6557618281366646e-15,1.0174476620937962e-15,0.08371636536548538,0.08371636536548538,0.0,1.0000000000000002,6,True,0.030114792054519057,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B4_Z0.4_S14,scalar_block_phase_mu2,6,8,4,2,0.4,14,0.4,0.0,True,"1,2",5.561631890375525e-16,5.296135627423314e-16,0.11111111111111155,0.11111111111111148,6.938893903907228e-17,2.0,1,True,0.02554987499024719,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B4_Z0.4_S14,fake_projection_trap,6,8,4,2,0.4,14,1.4111697373209107,0.9869795037253333,False,"1,2",1.3864333281607587e-15,1.235736183528646e-15,0.7576026595868272,0.7379842481168233,0.01961841147000387,1.3202775569866834,10,False,0.03900108300149441,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N6_W8_B4_Z0.8_S14,exact_global_block_gauge,6,8,4,2,0.8,14,6.953121291119928e-16,6.529170517650323e-16,False,1,6.840319236404033e-16,6.561930032130113e-16,6.773164422442943e-16,5.202446023836363e-16,1.5707183986065795e-16,9.240020512285415e-16,1,True,0.02519158401992172,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B4_Z0.8_S14,noisy_global_block_gauge,6,8,4,2,0.8,14,1.420372883598581,0.9901467223276512,False,"1,2",1.1094268913805095e-15,1.0616885001804718e-15,0.750210069400718,0.7281209107457352,0.022089158654982843,1.4503689507221076,10,False,0.03773254109546542,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W8_B4_Z0.8_S14,edge_corrupted_global_gauge,6,8,4,2,0.8,14,0.32929710221798486,0.18693850644890192,False,"1,2",7.728513638553075e-16,7.517057354434721e-16,0.1387818723510219,0.1387818723510219,0.0,1.6562438670154473,7,True,0.03307866596151143,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B4_Z0.8_S14,noncentral_block_holonomy,6,8,4,2,0.8,14,0.23902095237003093,0.21189454367000068,False,1,1.6557618281366646e-15,1.0174476620937962e-15,0.08371636536548538,0.08371636536548538,0.0,1.0000000000000002,6,True,0.02952416695188731,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B4_Z0.8_S14,scalar_block_phase_mu2,6,8,4,2,0.8,14,0.4,0.0,True,"1,2",5.561631890375525e-16,5.296135627423314e-16,0.11111111111111155,0.11111111111111148,6.938893903907228e-17,2.0,1,True,0.025328375049866736,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B4_Z0.8_S14,fake_projection_trap,6,8,4,2,0.8,14,1.4111697373209107,0.9869795037253333,False,"1,2",1.3864333281607587e-15,1.235736183528646e-15,0.7576026595868272,0.7379842481168233,0.01961841147000387,1.3202775569866834,10,False,0.03857508301734924,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N6_W16_B2_Z0.0_S14,exact_global_block_gauge,6,16,2,8,0.0,14,4.909624369774528e-16,4.614641685410293e-16,False,1,3.7182495955828127e-16,3.470307752319534e-16,2.942530312539583e-16,2.942530312539583e-16,0.0,1.0941471808815784e-15,1,True,0.08989641699008644,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W16_B2_Z0.0_S14,noisy_global_block_gauge,6,16,2,8,0.0,14,4.909624369774528e-16,4.614641685410293e-16,False,1,3.7182495955828127e-16,3.470307752319534e-16,2.942530312539583e-16,2.942530312539583e-16,0.0,1.0941471808815784e-15,1,True,0.0898933750577271,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
edge_corrupted_global_gauge_N6_W16_B2_Z0.0_S14,edge_corrupted_global_gauge,6,16,2,8,0.0,14,0.2828427124746194,0.20000000000000032,False,1,3.201550925427719e-16,3.204419319826191e-16,0.07856742013183901,0.07856742013183901,0.0,1.4142135623730954,1,True,0.08568570797797292,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W16_B2_Z0.0_S14,noncentral_block_holonomy,6,16,2,8,0.0,14,0.33802667253303137,0.2542423147947443,False,1,4.653463998637723e-16,2.9952237071345966e-16,0.11839281929245055,0.11839281929245055,0.0,1.414213562373095,6,True,0.10859395796433091,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W16_B2_Z0.0_S14,scalar_block_phase_mu2,6,16,2,8,0.0,14,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.09607066703028977,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W16_B2_Z0.0_S14,fake_projection_trap,6,16,2,8,0.0,14,1.4168637882039332,0.9912195947341018,False,"1,2",8.295221752373378e-16,8.113401373095509e-16,0.6523108283176041,0.636639288127706,0.015671540189898137,1.9841712112692218,10,False,0.141232791938819,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W16_B2_Z0.0_S14,learned_noncontiguous_block_positive_control,6,16,2,8,0.0,14,4.909624369774528e-16,4.619365518783553e-16,False,1,3.7182495955828127e-16,3.4603440635720336e-16,2.942530312539583e-16,2.942530312539583e-16,0.0,1.0941471808815784e-15,1,True,0.09272920794319361,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W16_B2_Z0.01_S14,exact_global_block_gauge,6,16,2,8,0.01,14,4.909624369774528e-16,4.614641685410293e-16,False,1,3.7182495955828127e-16,3.470307752319534e-16,2.942530312539583e-16,2.942530312539583e-16,0.0,1.0941471808815784e-15,1,True,0.09210187499411404,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W16_B2_Z0.01_S14,noisy_global_block_gauge,6,16,2,8,0.01,14,1.4142135623730951,0.9999999999999998,False,,9.068199618113998e-16,8.964546987394777e-16,0.5467058646742572,0.4743866968495596,0.0723191678246976,1.4142135623730956,3,True,0.10350741702131927,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W16_B2_Z0.01_S14,edge_corrupted_global_gauge,6,16,2,8,0.01,14,0.2828427124746194,0.20000000000000032,False,1,3.201550925427719e-16,3.204419319826191e-16,0.07856742013183901,0.07856742013183901,0.0,1.4142135623730954,1,True,0.09000020893290639,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W16_B2_Z0.01_S14,noncentral_block_holonomy,6,16,2,8,0.01,14,0.33802667253303137,0.2542423147947443,False,1,4.653463998637723e-16,2.9952237071345966e-16,0.11839281929245055,0.11839281929245055,0.0,1.414213562373095,6,True,0.10950024996418506,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W16_B2_Z0.01_S14,scalar_block_phase_mu2,6,16,2,8,0.01,14,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.09510966704692692,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W16_B2_Z0.01_S14,fake_projection_trap,6,16,2,8,0.01,14,1.4168637882039332,0.9912195947341018,False,"1,2",8.295221752373378e-16,8.113401373095509e-16,0.6523108283176041,0.636639288127706,0.015671540189898137,1.9841712112692218,10,False,0.1361717500258237,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W16_B2_Z0.01_S14,learned_noncontiguous_block_positive_control,6,16,2,8,0.01,14,4.909624369774528e-16,4.619365518783553e-16,False,1,3.7182495955828127e-16,3.4603440635720336e-16,2.942530312539583e-16,2.942530312539583e-16,0.0,1.0941471808815784e-15,1,True,0.08989887498319149,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W16_B2_Z0.03_S14,exact_global_block_gauge,6,16,2,8,0.03,14,4.909624369774528e-16,4.614641685410293e-16,False,1,3.7182495955828127e-16,3.470307752319534e-16,2.942530312539583e-16,2.942530312539583e-16,0.0,1.0941471808815784e-15,1,True,0.09088491601869464,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W16_B2_Z0.03_S14,noisy_global_block_gauge,6,16,2,8,0.03,14,1.4142135623730951,0.9999999999999998,False,,6.74904550040507e-16,6.618032606524579e-16,0.5469104627875239,0.4803473235970471,0.06656313919047674,1.4142135623730954,3,True,0.10265833302401006,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W16_B2_Z0.03_S14,edge_corrupted_global_gauge,6,16,2,8,0.03,14,0.2828427124746194,0.20000000000000032,False,1,3.201550925427719e-16,3.204419319826191e-16,0.07856742013183901,0.07856742013183901,0.0,1.4142135623730954,1,True,0.08639012498315424,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
