setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,pairwise_alignment_residual_json,alignment_source,alignment_noise_fraction,triangle_type,triangle,i,j,k,triangle_defect_count,triangle_defect_rate,cycle_defect,cycle_score,preregistration_role,setting_description,large_field_shard,large_field_row
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4018,fashion_mnist,mlp2,3,128,input_noise,activation,4018,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8199333333333333,0.8328,0.8078,0.025000000000000022,hidden2,,none,0.2837538719177246,0.28598281741142273,0.6743809611010269,0.0,"[{""assigned_similarity_mean"":0.6917481608688831,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2847367823123932},{""assigned_similarity_mean"":0.6697930281225126,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2805420160293579},{""assigned_similarity_mean"":0.6616016943116847,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.28598281741142273}]",observed,0.0,permutation,0-1-2,0,1,2,104,0.8125,0.9013878188659973,0.9013878188659973,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,219
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4019,fashion_mnist,mlp2,3,128,input_noise,activation,4019,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8158,0.824,0.805,0.018999999999999906,hidden2,,none,0.29271142681439716,0.30855241417884827,0.6643227531506758,0.0,"[{""assigned_similarity_mean"":0.6300129997543991,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.3014119565486908},{""assigned_similarity_mean"":0.6407427131198347,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.30855241417884827},{""assigned_similarity_mean"":0.7222125465777935,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.26816990971565247}]",observed,0.0,permutation,0-1-2,0,1,2,104,0.8125,0.9013878188659973,0.9013878188659973,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,220
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4000,mnist,mlp2,3,128,none,activation,4000,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312,0.932,0.9302,0.0018000000000000238,hidden2,,none,0.32637253403663635,0.331784725189209,0.7056980899069458,0.0,"[{""assigned_similarity_mean"":0.7061737608164549,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.3265970051288605},{""assigned_similarity_mean"":0.6986840486060828,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.331784725189209},{""assigned_similarity_mean"":0.7122364602982998,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3207358717918396}]",observed,0.0,permutation,0-1-2,0,1,2,107,0.8359375,0.9142961773954871,0.9142961773954871,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,221
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4001,mnist,mlp2,3,128,none,activation,4001,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9307333333333334,0.9338,0.929,0.0047999999999999154,hidden2,,none,0.31350381175676983,0.31801629066467285,0.7407442624583686,0.0,"[{""assigned_similarity_mean"":0.7444456447847188,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.31294894218444824},{""assigned_similarity_mean"":0.7412977525382303,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.30954620242118835},{""assigned_similarity_mean"":0.7364893900521565,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.31801629066467285}]",observed,0.0,permutation,0-1-2,0,1,2,103,0.8046875,0.8970437559004577,0.8970437559004577,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,222
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4002,mnist,mlp2,3,128,none,activation,4002,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9289999999999999,0.9298,0.928,0.0017999999999999128,hidden2,,none,0.3176080385843913,0.32611075043678284,0.7074528728068495,0.0,"[{""assigned_similarity_mean"":0.699650632799603,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.32611075043678284},{""assigned_similarity_mean"":0.7013573754229583,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.309332013130188},{""assigned_similarity_mean"":0.7213506101979874,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.317381352186203}]",observed,0.0,permutation,0-1-2,0,1,2,104,0.8125,0.9013878188659973,0.9013878188659973,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,223
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4003,mnist,mlp2,3,128,none,activation,4003,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9295333333333334,0.931,0.9286,0.0024000000000000687,hidden2,,none,0.3201942940553029,0.33021536469459534,0.705759421446904,0.0,"[{""assigned_similarity_mean"":0.7012876238441095,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.33021536469459534},{""assigned_similarity_mean"":0.6983747965132352,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.32052484154701233},{""assigned_similarity_mean"":0.7176158439833671,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.30984267592430115}]",observed,0.0,permutation,0-1-2,0,1,2,106,0.828125,0.9100137361600648,0.9100137361600648,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,224
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4004,mnist,mlp2,3,128,none,activation,4004,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9303333333333335,0.9314,0.9296,0.0018000000000000238,hidden2,,none,0.32366281747817993,0.3263297975063324,0.7284866149226824,0.0,"[{""assigned_similarity_mean"":0.7319815182127059,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.3197884261608124},{""assigned_similarity_mean"":0.7227094913832843,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.324870228767395},{""assigned_similarity_mean"":0.7307688351720572,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3263297975063324}]",observed,0.0,permutation,0-1-2,0,1,2,106,0.828125,0.9100137361600648,0.9100137361600648,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,225
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4005,mnist,mlp2,3,128,none,activation,4005,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9304,0.9336,0.9284,0.005199999999999982,hidden2,,none,0.3184765676657359,0.323792427778244,0.7103156293354308,0.0,"[{""assigned_similarity_mean"":0.6979877597186714,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.323792427778244},{""assigned_similarity_mean"":0.7036239266162738,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.31917133927345276},{""assigned_similarity_mean"":0.729335201671347,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.31246593594551086}]",observed,0.0,permutation,0-1-2,0,1,2,104,0.8125,0.9013878188659973,0.9013878188659973,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,226
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4006,mnist,mlp2,3,128,none,activation,4006,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9305333333333333,0.9326,0.9282,0.0043999999999999595,hidden2,,none,0.32220343748728436,0.32515189051628113,0.7017253780431929,0.0,"[{""assigned_similarity_mean"":0.6876004465302685,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.32515189051628113},{""assigned_similarity_mean"":0.6955527664613328,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.3246055543422699},{""assigned_similarity_mean"":0.7220229211379774,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.316852867603302}]",observed,0.0,permutation,0-1-2,0,1,2,105,0.8203125,0.9057110466368399,0.9057110466368399,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,227
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4007,mnist,mlp2,3,128,none,activation,4007,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9320666666666666,0.9338,0.9312,0.0025999999999999357,hidden2,,none,0.32131923238436383,0.32829710841178894,0.7531685308398058,0.0,"[{""assigned_similarity_mean"":0.761708946665749,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.3163130581378937},{""assigned_similarity_mean"":0.7459491791669279,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.32829710841178894},{""assigned_similarity_mean"":0.7518474666867405,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3193475306034088}]",observed,0.0,permutation,0-1-2,0,1,2,108,0.84375,0.9185586535436918,0.9185586535436918,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,228
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4008,mnist,mlp2,3,128,none,activation,4008,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9319333333333333,0.9322,0.9318,0.00040000000000006697,hidden2,,none,0.32722031076749164,0.3363703489303589,0.6992158031789586,0.0,"[{""assigned_similarity_mean"":0.6960318263154477,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.3287622928619385},{""assigned_similarity_mean"":0.7023735259426758,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.3363703489303589},{""assigned_similarity_mean"":0.6992420572787523,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3165282905101776}]",observed,0.0,permutation,0-1-2,0,1,2,105,0.8203125,0.9057110466368399,0.9057110466368399,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,229
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4009,mnist,mlp2,3,128,none,activation,4009,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9313333333333333,0.932,0.9308,0.0012000000000000899,hidden2,,none,0.32319871584574383,0.3280158042907715,0.704776144969704,0.0,"[{""assigned_similarity_mean"":0.7114870103541762,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.3280158042907715},{""assigned_similarity_mean"":0.7030735414591618,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.31809040904045105},{""assigned_similarity_mean"":0.6997678830957739,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3234899342060089}]",observed,0.0,permutation,0-1-2,0,1,2,109,0.8515625,0.9228014412645875,0.9228014412645875,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,230
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4010,mnist,mlp2,3,128,none,activation,4010,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9309333333333333,0.933,0.9298,0.0032000000000000917,hidden2,,none,0.31336777408917743,0.31812143325805664,0.7421476719900966,0.0,"[{""assigned_similarity_mean"":0.744090415071696,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.30981579422950745},{""assigned_similarity_mean"":0.7383853443898261,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.31812143325805664},{""assigned_similarity_mean"":0.7439672565087676,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.31216609477996826}]",observed,0.0,permutation,0-1-2,0,1,2,97,0.7578125,0.8705242673240075,0.8705242673240075,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,231
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4011,mnist,mlp2,3,128,none,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9319333333333333,0.9324,0.9312,0.0011999999999999789,hidden2,,none,0.32282622655232746,0.3234345018863678,0.6929519459469399,0.0,"[{""assigned_similarity_mean"":0.6891733265656512,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.3224516808986664},{""assigned_similarity_mean"":0.6888652652851306,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.32259249687194824},{""assigned_similarity_mean"":0.7008172459900379,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3234345018863678}]",observed,0.0,permutation,0-1-2,0,1,2,111,0.8671875,0.9312290266094587,0.9312290266094587,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,232
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4012,mnist,mlp2,3,128,none,activation,4012,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9311333333333334,0.9322,0.9296,0.0026000000000000467,hidden2,,none,0.33053338527679443,0.34024578332901,0.6832196747030442,0.0,"[{""assigned_similarity_mean"":0.7189143132418394,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.3268701434135437},{""assigned_similarity_mean"":0.6709229116386268,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.34024578332901},{""assigned_similarity_mean"":0.6598217992286664,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3244842290878296}]",observed,0.0,permutation,0-1-2,0,1,2,110,0.859375,0.9270248108869579,0.9270248108869579,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,233
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4013,mnist,mlp2,3,128,none,activation,4013,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9310666666666666,0.9348,0.9288,0.006000000000000005,hidden2,,none,0.32363661130269367,0.32920968532562256,0.6942674819147214,0.0,"[{""assigned_similarity_mean"":0.6867738550645299,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.32920968532562256},{""assigned_similarity_mean"":0.7134406158002093,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.31570732593536377},{""assigned_similarity_mean"":0.682587974879425,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3259928226470947}]",observed,0.0,permutation,0-1-2,0,1,2,108,0.84375,0.9185586535436918,0.9185586535436918,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,234
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4014,mnist,mlp2,3,128,none,activation,4014,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9291333333333333,0.9296,0.9284,0.0011999999999999789,hidden2,,none,0.3202932079633077,0.32315593957901,0.7136632842787852,0.0,"[{""assigned_similarity_mean"":0.7274151190649718,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.3164232075214386},{""assigned_similarity_mean"":0.7058489448390901,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.32315593957901},{""assigned_similarity_mean"":0.7077257889322937,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3213004767894745}]",observed,0.0,permutation,0-1-2,0,1,2,105,0.8203125,0.9057110466368399,0.9057110466368399,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,235
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4015,mnist,mlp2,3,128,none,activation,4015,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9308666666666667,0.933,0.9282,0.0048000000000000265,hidden2,,none,0.32317142685254413,0.3261055052280426,0.7319129304184268,0.0,"[{""assigned_similarity_mean"":0.7302434292505495,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.3261055052280426},{""assigned_similarity_mean"":0.7446514653856866,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.3212275207042694},{""assigned_similarity_mean"":0.7208438966190442,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.32218125462532043}]",observed,0.0,permutation,0-1-2,0,1,2,104,0.8125,0.9013878188659973,0.9013878188659973,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,236
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4016,mnist,mlp2,3,128,none,activation,4016,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9299333333333334,0.9308,0.9286,0.0021999999999999797,hidden2,,none,0.32798757155736286,0.33199983835220337,0.681845081388019,0.0,"[{""assigned_similarity_mean"":0.6807312269229442,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.33199983835220337},{""assigned_similarity_mean"":0.7009352290770039,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.32512831687927246},{""assigned_similarity_mean"":0.663868788164109,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3268345594406128}]",observed,0.0,permutation,0-1-2,0,1,2,107,0.8359375,0.9142961773954871,0.9142961773954871,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,237
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4017,mnist,mlp2,3,128,none,activation,4017,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9294666666666668,0.93,0.929,0.0010000000000000009,hidden2,,none,0.3149939775466919,0.31937384605407715,0.7121530456158022,0.0,"[{""assigned_similarity_mean"":0.7090355674736202,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.31913721561431885},{""assigned_similarity_mean"":0.7083365553990006,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.31937384605407715},{""assigned_similarity_mean"":0.7190870139747858,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3064708709716797}]",observed,0.0,permutation,0-1-2,0,1,2,93,0.7265625,0.852386356061616,0.852386356061616,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,238
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed4018,mnist,mlp2,3,128,none,activation,4018,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9299333333333334,0.93,0.9298,0.000200000000000089,hidden2,,none,0.3188856244087219,0.3269099295139313,0.7032058650317291,0.0,"[{""assigned_similarity_mean"":0.70638562948443,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.3156353533267975},{""assigned_similarity_mean"":0.7055637803860009,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.314111590385437},{""assigned_similarity_mean"":0.6976681852247566,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3269099295139313}]",observed,0.0,permutation,0-1-2,0,1,2,107,0.8359375,0.9142961773954871,0.9142961773954871,neighbor_control,MNIST N=3 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,239
