summary_type,scope,dataset,task_preset,architecture,width,n_tasks,n_runs,n_unique_seeds,mean_sign_conflict_fraction,mean_active_fraction,mean_pairwise_task_vector_cosine,mean_min_pairwise_task_vector_cosine,mean_delta_norm,mean_pairwise_delta_distance,mean_greedy_soup_accepted_count,mean_task_arithmetic_selected_scale,mean_ties_selected_density,mean_ties_selected_scale,mean_dare_selected_drop_rate,mean_dare_selected_scale,mean_triangle_cycle_score,mean_sync_disagreement,delta_norm_availability_fraction,mean_task_arithmetic_delta_vs_greedy,task_arithmetic_delta_vs_greedy_ci_low,task_arithmetic_delta_vs_greedy_ci_high,mean_ties_delta_vs_greedy,ties_delta_vs_greedy_ci_low,ties_delta_vs_greedy_ci_high,mean_dare_delta_vs_greedy,dare_delta_vs_greedy_ci_low,dare_delta_vs_greedy_ci_high,mean_best_generated_delta_vs_greedy,best_generated_delta_vs_greedy_ci_low,best_generated_delta_vs_greedy_ci_high,mean_best_generated_worst_task_delta_vs_greedy,best_generated_worst_task_delta_vs_greedy_ci_low,best_generated_worst_task_delta_vs_greedy_ci_high,best_generated_candidate_family_mode,best_generated_candidate_family_mode_count,candidate_family,win_count,win_fraction,claim_boundary,target,predictor,predictor_role,n_rows,predictor_unique_values,target_unique_values,pearson,spearman,triangle_cycle_unique_values,sync_disagreement_unique_values,claim_decision
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,18.0,-0.036543724128939165,0.02859293510708311,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,18.0,-0.1731912796436651,-0.10458994683906715,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,18.0,-0.08959827038501879,-0.03611739171421024,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,18.0,-0.08574715454724618,-0.016553804535679697,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,18.0,0.009133410957549548,-0.00451467396427628,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,18.0,-0.2546201147477346,-0.30398804692793624,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,ties_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,2.0,18.0,0.277620337181339,0.2588019321336181,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,ties_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,ties_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,18.0,0.010260273175201218,0.010830332751441706,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,ties_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,ties_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,ties_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,18.0,-0.3416662694759729,-0.26862310087443864,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,18.0,-0.3858221912053194,-0.43491359189194834,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,18.0,0.3081641380922483,0.2693755465351514,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,18.0,-0.067874134464271,-0.16629049101750967,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,18.0,0.0724833498530184,-0.07148233776770777,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,18.0,0.029346756900993896,0.00902934792855256,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,18.0,0.03706148280331349,0.02182092416066869,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,18.0,0.04030177661881305,0.08728369664267475,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,18.0,0.038086736728817044,0.10910462080334343,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,18.0,0.22191974955505137,0.1753198389460622,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,18.0,-0.06641540090654599,-0.252069296338759,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,dare_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,2.0,18.0,0.21028542485687562,0.21898625026690755,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,dare_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,dare_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,18.0,0.11956926145921108,0.1335741039344477,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,dare_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,dare_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,dare_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,18.0,-0.1246191116820962,-0.0902934792855256,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,18.0,-0.21315701039017834,-0.26711820955301324,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,18.0,0.08350889571770415,0.07674945739269677,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,18.0,-0.1311175890941599,-0.18359674121390204,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,18.0,-0.018803187706214506,-0.15425136044610624,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,18.0,0.24482911871588417,0.3047404925886489,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,18.0,-0.1982111587836449,-0.24003016576735553,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,18.0,-0.2984681529696576,-0.21896168726739956,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,18.0,-0.3005547711404105,-0.2091798936781343,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,18.0,0.09669935371600898,0.0790067943748349,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,18.0,-0.09309897155564964,-0.25056440501733357,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,2.0,18.0,-0.09126451914498948,-0.0597235228000657,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,18.0,0.0571775604164091,0.04332133100576682,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,15.0,-0.16868294129274983,-0.07457640343251293,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,15.0,-0.153661271680569,-0.24934130844607857,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,15.0,0.15512421982846886,0.030131880174752698,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,15.0,0.06902017931619102,0.0474577112752355,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,15.0,-0.10978173063951092,-0.251601199459185,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,15.0,0.19892644917369803,0.16723193496987748,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,15.0,-0.33960326522818796,-0.3487765130227625,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,15.0,-0.39508378638771985,-0.25687427848976674,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,15.0,-0.3962091648507162,-0.2629006545247173,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,15.0,0.10527773685211353,0.035404959205334416,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,15.0,-0.23901237583807125,-0.29227923769510117,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_worst_task_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,1.0,15.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,2.0,15.0,-0.13332952621216826,-0.13951255758508793,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_worst_task_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,1.0,15.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_worst_task_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,15.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,15.0,0.08093577438930284,0.07348864233011758,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_worst_task_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,1.0,15.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_worst_task_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,15.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_worst_task_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,15.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,14.0,-0.49399597023205705,-0.5853888375452899,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,14.0,-0.00993793365533204,-0.07067686752515313,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,14.0,0.5461184859062932,0.4025508541650026,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,14.0,0.5676785207644478,0.46400899983904875,,,
