dataset,architecture,n_models,width,domain_shift,matching,alignment_source,alignment_noise_fraction,fixed_setting_id,outcome,outcome_family,predictor,regression_formula,n_rows,n_unique_seeds,predictor_beta,predictor_beta_ci_low,predictor_beta_ci_high,mean_outcome,mean_predictor,mean_individual_accuracy,mean_pairwise_alignment_residual,claim_status,claim_supported,primary_evidence
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,c2m3_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.191037404376485,-6.008202472461765,9.253595173995414,0.61752,0.7609713180631194,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,c2m3_delta_vs_weight_average,alignment_conditioned,sync_disagreement,c2m3_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.6515042378429452,-5.38003997661556,1.3068633954666042,0.61752,0.4316650390625,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.3709486102894808,-2.968899417596155,4.814822458495562,0.6818066666666667,0.9578293296260276,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.856332821378436,-8.616762521042237,8.785028475874388,0.6818066666666667,0.7609713180631194,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.2820323611505985,-5.6210610118759945,3.536496984245489,0.6818066666666667,0.4316650390625,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_c2m3 ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.41401490638528443,-2.7417013604805236,2.040692828250551,0.06428666666666662,0.9578293296260276,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_c2m3 ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.6652954170019634,-6.133250470518345,4.601684256865434,0.06428666666666662,0.7609713180631194,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_c2m3 ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.3694718766923473,-2.6501488938445954,4.807684562890099,0.06428666666666662,0.4316650390625,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,mean_cycle_score,greedy_soup_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.9660359976193599,-3.452028468239972,4.600163784507713,0.7010533333333334,0.9578293296260276,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,combined_obstruction_score,greedy_soup_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.2999416117618365,-9.689508978044021,8.847725527181582,0.7010533333333334,0.7609713180631194,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,sync_disagreement,greedy_soup_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.27457418119899174,-6.163771852188097,3.948575377780806,0.7010533333333334,0.4316650390625,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,weight_average_degradation_vs_best_single,raw_weight_average,mean_cycle_score,weight_average_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.00962628225541014,-2.4367584528517403,2.309124843051788,0.7021200000000001,0.905395065023073,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,weight_average_degradation_vs_best_single,raw_weight_average,combined_obstruction_score,weight_average_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.2071297066904834,-4.005434818749032,6.049329965328956,0.7021200000000001,0.6850745415463807,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,weight_average_degradation_vs_best_single,raw_weight_average,sync_disagreement,weight_average_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.2574545419550253,-3.646945947513205,3.958403147366118,0.7021200000000001,0.3151123046875,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,mean_cycle_score,git_rebasin_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.30601135581346284,-0.7477596357783789,0.08373346100655817,0.033186666666666635,0.905395065023073,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,combined_obstruction_score,git_rebasin_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.3528625869952627,-1.2033436502134134,0.4696463737206732,0.033186666666666635,0.6850745415463807,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,sync_disagreement,git_rebasin_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.38073184495792345,-0.9342470769697945,0.3637896700778194,0.033186666666666635,0.3151123046875,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,c2m3_degradation_vs_best_single,alignment_conditioned,mean_cycle_score,c2m3_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.2627036046167302,-0.6817906236497131,0.07391334615012385,0.03145999999999995,0.905395065023073,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,c2m3_degradation_vs_best_single,alignment_conditioned,combined_obstruction_score,c2m3_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.5301211985471965,-1.4583839110940584,0.23089782027193934,0.03145999999999995,0.6850745415463807,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,c2m3_degradation_vs_best_single,alignment_conditioned,sync_disagreement,c2m3_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.4298140529471743,-1.0789986312307804,0.2672974364120001,0.03145999999999995,0.3151123046875,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_git_rebasin ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.0433077511967311,-0.4254272037664043,0.3016366935199462,0.001726666666666666,0.905395065023073,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_git_rebasin ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.17725861155193706,-0.6226841879343653,1.210399082048233,0.001726666666666666,0.6850745415463807,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,sync_disagreement,c2m3_delta_vs_git_rebasin ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.049082207989251274,-0.457372242090163,0.7164907625468867,0.001726666666666666,0.3151123046875,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,c2m3_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.2723298868721446,-2.1406057081611367,2.5819351943003217,0.67066,0.905395065023073,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,c2m3_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.737250905237686,-3.020257534689046,6.412292140294043,0.67066,0.6850745415463807,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,c2m3_delta_vs_weight_average,alignment_conditioned,sync_disagreement,c2m3_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.17235951099215496,-2.772174227820458,4.109243669683584,0.67066,0.3151123046875,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.007144291064461814,-2.4365598301289966,2.370869503182005,0.6911133333333334,0.905395065023073,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.0210562037014013,-4.148111945585924,5.677457852033576,0.6911133333333334,0.6850745415463807,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.3094462062731543,-3.423243885558099,3.934849830832669,0.6911133333333334,0.3151123046875,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_c2m3 ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.2651855958076787,-0.691967215452304,0.1088406925293971,0.020453333333333275,0.905395065023073,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_c2m3 ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.7161947015362787,-1.6554662079376432,0.06070817972941571,0.020453333333333275,0.6850745415463807,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_c2m3 ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.48180571726530297,-1.171333176671402,0.24650544935698326,0.020453333333333275,0.3151123046875,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,mean_cycle_score,greedy_soup_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.026769370326314285,-2.5618317609157493,2.3488124074958,0.7010533333333334,0.905395065023073,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,combined_obstruction_score,greedy_soup_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.1499531541637016,-3.953937773686564,5.813589790151717,0.7010533333333334,0.6850745415463807,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,observed,0.0,mnist_mlp2_N4_W128_none_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,sync_disagreement,greedy_soup_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.2854118839556659,-3.43951315066548,3.8453331255907304,0.7010533333333334,0.3151123046875,0.9314083333333335,0.3235840613643328,unsupported_ci_crosses_zero_or_unstable,False,True
