setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,alignment_source,alignment_noise_fraction,triangle_type,triangle,i,j,k,triangle_defect_count,triangle_defect_rate,cycle_defect,cycle_score,is_injected_alignment_control,monomial_defect_score,monomial_cycle_trace,monomial_cycle_determinant,monomial_average_defect_score
fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,shrinkage,shrinkage,0.279445414741834,0.2928181886672973,0.6745081646319401,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.31716097596243,13.83425393899289,-0.0004875929532536,1.2705710295364516
fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,shrinkage,shrinkage,0.279445414741834,0.2928181886672973,0.6745081646319401,0.0,observed,0.0,monomial,,0,1,3,,,,,False,1.2140760344706405,28.22992103713114,-3.503066848903848e-05,1.2705710295364516
fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,shrinkage,shrinkage,0.279445414741834,0.2928181886672973,0.6745081646319401,0.0,observed,0.0,monomial,,0,2,3,,,,,False,1.283956981930222,17.69324588830004,2.264772242858648e-05,1.2705710295364516
fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,shrinkage,shrinkage,0.279445414741834,0.2928181886672973,0.6745081646319401,0.0,observed,0.0,monomial,,1,2,3,,,,,False,1.267090125782514,21.056325108210338,9.433102936233335e-05,1.2705710295364516
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,global_synchronized,none,0.279445414741834,0.2928181886672973,0.6745081646319401,0.0,observed,0.0,permutation,0-1-2,0,1,2,113.0,0.8828125,0.9395810236483068,0.9074690319033192,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,global_synchronized,none,0.279445414741834,0.2928181886672973,0.6745081646319401,0.0,observed,0.0,permutation,0-1-3,0,1,3,96.0,0.75,0.8660254037844386,0.9074690319033192,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,global_synchronized,none,0.279445414741834,0.2928181886672973,0.6745081646319401,0.0,observed,0.0,permutation,0-2-3,0,2,3,108.0,0.84375,0.9185586535436918,0.9074690319033192,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,global_synchronized,none,0.279445414741834,0.2928181886672973,0.6745081646319401,0.0,observed,0.0,permutation,1-2-3,1,2,3,105.0,0.8203125,0.90571104663684,0.9074690319033192,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,global_synchronized,global_synchronized,0.279445414741834,0.2928181886672973,0.6745081646319401,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3403699875502166,15.0,-1.0000000000000018,1.2973127020511417
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,global_synchronized,global_synchronized,0.279445414741834,0.2928181886672973,0.6745081646319401,0.0,observed,0.0,monomial,,0,1,3,,,,,False,1.2373885979081476,32.0,-1.0000000000000002,1.2973127020511417
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,global_synchronized,global_synchronized,0.279445414741834,0.2928181886672973,0.6745081646319401,0.0,observed,0.0,monomial,,0,2,3,,,,,False,1.311230674554252,20.0,0.9999999999999988,1.2973127020511417
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,global_synchronized,global_synchronized,0.279445414741834,0.2928181886672973,0.6745081646319401,0.0,observed,0.0,monomial,,1,2,3,,,,,False,1.3002615481919506,23.0,0.9999999999999988,1.2973127020511417
fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,raw,none,0.6769653856754303,0.7103099822998047,0.0605623848997917,-0.7813016176223755,observed,0.0,permutation,0-1-2,0,1,2,125.0,0.9765625,0.9882117688026184,0.9862313765270474,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,raw,none,0.6769653856754303,0.7103099822998047,0.0605623848997917,-0.7813016176223755,observed,0.0,permutation,0-1-3,0,1,3,125.0,0.9765625,0.9882117688026184,0.9862313765270474,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,raw,none,0.6769653856754303,0.7103099822998047,0.0605623848997917,-0.7813016176223755,observed,0.0,permutation,0-2-3,0,2,3,124.0,0.96875,0.9842509842514764,0.9862313765270474,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,raw,none,0.6769653856754303,0.7103099822998047,0.0605623848997917,-0.7813016176223755,observed,0.0,permutation,1-2-3,1,2,3,124.0,0.96875,0.9842509842514764,0.9862313765270474,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,raw,raw,0.6769653856754303,0.7103099822998047,0.0605623848997917,-0.7813016176223755,observed,0.0,monomial,,0,1,2,,,,,False,1.4118105410826396,2.999999871312818,-1.000002328972893,1.408516595440029
fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,raw,raw,0.6769653856754303,0.7103099822998047,0.0605623848997917,-0.7813016176223755,observed,0.0,monomial,,0,1,3,,,,,False,1.4120383398452576,3.000000053628991,-1.0000012039381323,1.408516595440029
fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,raw,raw,0.6769653856754303,0.7103099822998047,0.0605623848997917,-0.7813016176223755,observed,0.0,monomial,,0,2,3,,,,,False,1.4058632404365643,4.000000044106473,0.9999990645480524,1.408516595440029
fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9321,fashion_mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8099000000000001,0.8258,0.7922,0.0335999999999999,hidden2,raw,raw,0.6769653856754303,0.7103099822998047,0.0605623848997917,-0.7813016176223755,observed,0.0,monomial,,1,2,3,,,,,False,1.4043542603956545,4.000000133892223,1.0000015250068786,1.408516595440029
fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,raw,none,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,permutation,0-1-2,0,1,2,111.0,0.8671875,0.9312290266094588,0.9291174063636224,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,raw,none,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,permutation,0-1-3,0,1,3,110.0,0.859375,0.927024810886958,0.9291174063636224,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,raw,none,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,permutation,0-2-3,0,2,3,112.0,0.875,0.9354143466934852,0.9291174063636224,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,raw,none,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,permutation,1-2-3,1,2,3,109.0,0.8515625,0.9228014412645876,0.9291174063636224,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,raw,raw,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3857567470929733,14.556544095156593,1.924974236795146e-09,1.3426633227815463
fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,raw,raw,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,monomial,,0,1,3,,,,,False,1.3412193912365038,15.115567271427365,-8.76838066696412e-10,1.3426633227815463
fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,raw,raw,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,monomial,,0,2,3,,,,,False,1.32132978762671,13.073470028420996,-7.439160804730535e-11,1.3426633227815463
fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,raw,raw,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,monomial,,1,2,3,,,,,False,1.3223473651699986,16.713787875122613,6.836152188471527e-10,1.3426633227815463
fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,shrinkage,none,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,permutation,0-1-2,0,1,2,111.0,0.8671875,0.9312290266094588,0.9291174063636224,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,shrinkage,none,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,permutation,0-1-3,0,1,3,110.0,0.859375,0.927024810886958,0.9291174063636224,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,shrinkage,none,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,permutation,0-2-3,0,2,3,112.0,0.875,0.9354143466934852,0.9291174063636224,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,shrinkage,none,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,permutation,1-2-3,1,2,3,109.0,0.8515625,0.9228014412645876,0.9291174063636224,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,shrinkage,shrinkage,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3102379611393142,15.712769127226192,4.387452833701059e-05,1.2993395744516687
fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,shrinkage,shrinkage,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,monomial,,0,1,3,,,,,False,1.3011937988911118,16.395143645911993,-4.882103013253647e-05,1.2993395744516687
fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,shrinkage,shrinkage,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,monomial,,0,2,3,,,,,False,1.303048919546262,14.413945236228416,-8.18653849922359e-06,1.2993395744516687
fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,shrinkage,shrinkage,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,monomial,,1,2,3,,,,,False,1.2828776182299877,17.406680022095124,1.715952086972694e-05,1.2993395744516687
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,global_synchronized,none,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,permutation,0-1-2,0,1,2,111.0,0.8671875,0.9312290266094588,0.9291174063636224,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,global_synchronized,none,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,permutation,0-1-3,0,1,3,110.0,0.859375,0.927024810886958,0.9291174063636224,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,global_synchronized,none,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,permutation,0-2-3,0,2,3,112.0,0.875,0.9354143466934852,0.9291174063636224,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,global_synchronized,none,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,permutation,1-2-3,1,2,3,109.0,0.8515625,0.9228014412645876,0.9291174063636224,,,,,
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,global_synchronized,global_synchronized,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3337080178737768,17.0,1.0,1.332377341925393
fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9322,fashion_mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.80965,0.8282,0.7918,0.0364000000000001,hidden2,global_synchronized,global_synchronized,0.2759404679139455,0.2854301035404205,0.6836157345387619,0.0,observed,0.0,monomial,,0,1,3,,,,,False,1.32650562319894,18.0,-1.0000000000000004,1.332377341925393
